Exterior1st_ImStucc,0.0
GarageScore-Sq,-0.0
Electrical_Mix,0.0
TotalBath-2,0.0
Exterior1st_AsbShng,-0.0
KitchenQual-2,-0.0
KitchenQual-3,-0.0
TotalBath-Sq,0.0
GarageCars-3,0.0
GarageCars-Sq,-0.0
KitchenQual-Sq,0.0
GarageCars-2,0.0
GarageScore-2,-0.0
2ndFlrSF,-0.0
GarageScore-3,-0.0
Exterior1st_AsphShn,-0.0
TotalBath-3,-0.0
AllSF-3,8.68281628645222e-05
3SsnPorch,0.00014349636643068398
MasVnrArea,0.00023621976923710177
LandSlope,0.0003570041419065024
LotFrontage,0.0007060204910185853
BsmtFinType1,0.0008429307255525566
SimplFunctional,0.0010407965512013054
TotRmsAbvGrd,0.0011817370266090732
AllPorchSF,0.0017160896032917174
AllSF,0.0017901798959615689
MSSubClass_SC20,0.002048591288751437
BsmtFullBath,0.002751829497106651
PavedDrive,0.0029685349469013816
MoSold_Jul,0.003062588768638985
GarageFinish_Fin,0.0031818030130487214
EnclosedPorch,0.0032341661032055757
Neighborhood_Somerst,0.0036408466267832664
ExterGrade,0.0036687897296375544
YrSold,0.0036954874217635875
SimplFireplaceScore,0.0037304677778665957
MoSold_Jun,0.0038812814237168766
AllSF-2,0.003900512654434976
GarageGrade,0.004328989808079339
SimplBsmtFinType1,0.00444639850358668
SimplPoolQC,0.005263554493137856
GarageType_Detchd,0.005542938932045913
BsmtQual,0.0058816090623908975
LotConfig_Corner,0.005966909289707565
RoofStyle_Hip,0.00607385124147805
1stFlrSF,0.006514087250303247
OverallCond,0.007195253000968434
HalfBath,0.0076582748894221024
Neighborhood_ClearCr,0.007967701629995083
BldgType_1Fam,0.00823709490129594
WoodDeckSF,0.008918193970809181
ScreenPorch,0.010346321478066472
BsmtExposure,0.011091694462019547
Fireplaces,0.011712324512864617
MoSold_May,0.012020488048847852
SimplOverallCond,0.012431506899827326
HeatingQC,0.01320610867436141
BoughtOffPlan,0.01365510557130621
GarageCars,0.015000467792296865
MasVnrType_Stone,0.01559134843165245
CentralAir_Y,0.016361150350723497
Foundation_PConc,0.01639375520500597
Exterior1st_MetalSd,0.017183636201514918
GarageScore,0.01786377527917612
BsmtFinSF1,0.02070096218394896
TotalBath,0.021151963452081615
Functional,0.021217658031721823
MSZoning_FV,0.02628540205176271
LotConfig_CulDSac,0.026407123189379045
Neighborhood_NoRidge,0.028806427559105948
SaleCondition_Normal,0.029113368573468034
KitchenQual,0.029317674332410643
OverallQual,0.031693757791193516
Neighborhood_NridgHt,0.035449021947477906
Condition1_Norm,0.03993129683072387
LotArea,0.04216326608056185
OverallGrade,0.045121411297989404
Neighborhood_BrkSide,0.05294873516652576
GrLivArea-Sq,0.05629286031839348
Exterior1st_BrkFace,0.05765519294614512
Neighborhood_StoneBr,0.08183186844485736
Neighborhood_Crawfor,0.09923512123515396
AllSF-Sq,0.10547829567351288
